job_id,skill,category,role_category,location,posted_date
267,Python,Programming Language,Data Analyst,"Boston, MA",2025-09-01
267,Tableau,BI & Visualization,Data Analyst,"Boston, MA",2025-09-01
267,A/B Testing,Analytics,Data Analyst,"Boston, MA",2025-09-01
267,Data Warehousing,Data Engineering,Data Analyst,"Boston, MA",2025-09-01
1094,Snowflake,Cloud & Data Warehousing,Data Engineer,Remote,2025-09-01
1094,Redshift,Cloud & Data Warehousing,Data Engineer,Remote,2025-09-01
1094,BigQuery,Cloud & Data Warehousing,Data Engineer,Remote,2025-09-01
1094,Spark,Big Data,Data Engineer,Remote,2025-09-01
1094,dbt,Data Engineering,Data Engineer,Remote,2025-09-01
1094,ETL,Data Engineering,Data Engineer,Remote,2025-09-01
1094,Data Warehousing,Data Engineering,Data Engineer,Remote,2025-09-01
1650,AWS,Cloud,ML Engineer,"Seattle, WA",2025-09-01
1650,Git,DevOps,ML Engineer,"Seattle, WA",2025-09-01
1650,Machine Learning,Machine Learning & AI,ML Engineer,"Seattle, WA",2025-09-01
1650,TensorFlow,Machine Learning & AI,ML Engineer,"Seattle, WA",2025-09-01
1650,PyTorch,Machine Learning & AI,ML Engineer,"Seattle, WA",2025-09-01
45,SQL,Programming Language,Software Engineer,"Boston, MA",2025-09-02
45,Java,Programming Language,Software Engineer,"Boston, MA",2025-09-02
45,JavaScript,Programming Language,Software Engineer,"Boston, MA",2025-09-02
45,Docker,DevOps,Software Engineer,"Boston, MA",2025-09-02
45,Kubernetes,DevOps,Software Engineer,"Boston, MA",2025-09-02
45,REST API,Software Engineering,Software Engineer,"Boston, MA",2025-09-02
140,Python,Programming Language,Data Engineer,"Bengaluru, India",2025-09-02
140,Snowflake,Cloud & Data Warehousing,Data Engineer,"Bengaluru, India",2025-09-02
140,Spark,Big Data,Data Engineer,"Bengaluru, India",2025-09-02
140,Hadoop,Big Data,Data Engineer,"Bengaluru, India",2025-09-02
517,Java,Programming Language,Software Engineer,"Boston, MA",2025-09-02
517,Docker,DevOps,Software Engineer,"Boston, MA",2025-09-02
517,Kubernetes,DevOps,Software Engineer,"Boston, MA",2025-09-02
517,Git,DevOps,Software Engineer,"Boston, MA",2025-09-02
517,Agile,Soft Skills & Methodology,Software Engineer,"Boston, MA",2025-09-02
615,Python,Programming Language,Software Engineer,"Chicago, IL",2025-09-02
615,Java,Programming Language,Software Engineer,"Chicago, IL",2025-09-02
615,JavaScript,Programming Language,Software Engineer,"Chicago, IL",2025-09-02
615,Git,DevOps,Software Engineer,"Chicago, IL",2025-09-02
615,PostgreSQL,Databases,Software Engineer,"Chicago, IL",2025-09-02
615,Linux,DevOps,Software Engineer,"Chicago, IL",2025-09-02
651,Python,Programming Language,Data Analyst,"Atlanta, GA",2025-09-02
651,SQL,Programming Language,Data Analyst,"Atlanta, GA",2025-09-02
651,Power BI,BI & Visualization,Data Analyst,"Atlanta, GA",2025-09-02
651,Tableau,BI & Visualization,Data Analyst,"Atlanta, GA",2025-09-02
651,ETL,Data Engineering,Data Analyst,"Atlanta, GA",2025-09-02
752,Kubernetes,DevOps,Software Engineer,"Seattle, WA",2025-09-02
752,MongoDB,Databases,Software Engineer,"Seattle, WA",2025-09-02
752,Linux,DevOps,Software Engineer,"Seattle, WA",2025-09-02
752,REST API,Software Engineering,Software Engineer,"Seattle, WA",2025-09-02
1187,Python,Programming Language,ML Engineer,"Los Angeles, CA",2025-09-02
1187,AWS,Cloud,ML Engineer,"Los Angeles, CA",2025-09-02
1187,Docker,DevOps,ML Engineer,"Los Angeles, CA",2025-09-02
1187,Kubernetes,DevOps,ML Engineer,"Los Angeles, CA",2025-09-02
1187,Machine Learning,Machine Learning & AI,ML Engineer,"Los Angeles, CA",2025-09-02
1187,TensorFlow,Machine Learning & AI,ML Engineer,"Los Angeles, CA",2025-09-02
1187,Computer Vision,Machine Learning & AI,ML Engineer,"Los Angeles, CA",2025-09-02
250,Python,Programming Language,ML Engineer,"Washington, DC",2025-09-03
250,AWS,Cloud,ML Engineer,"Washington, DC",2025-09-03
250,Docker,DevOps,ML Engineer,"Washington, DC",2025-09-03
250,Machine Learning,Machine Learning & AI,ML Engineer,"Washington, DC",2025-09-03
250,Deep Learning,Machine Learning & AI,ML Engineer,"Washington, DC",2025-09-03
250,TensorFlow,Machine Learning & AI,ML Engineer,"Washington, DC",2025-09-03
250,Scikit-learn,Machine Learning & AI,ML Engineer,"Washington, DC",2025-09-03
250,Computer Vision,Machine Learning & AI,ML Engineer,"Washington, DC",2025-09-03
535,SQL,Programming Language,Data Engineer,"New York, NY",2025-09-03
535,AWS,Cloud,Data Engineer,"New York, NY",2025-09-03
535,Redshift,Cloud & Data Warehousing,Data Engineer,"New York, NY",2025-09-03
535,Spark,Big Data,Data Engineer,"New York, NY",2025-09-03
535,Hadoop,Big Data,Data Engineer,"New York, NY",2025-09-03
1045,Python,Programming Language,Data Engineer,Remote,2025-09-03
1045,SQL,Programming Language,Data Engineer,Remote,2025-09-03
1045,Spark,Big Data,Data Engineer,Remote,2025-09-03
1045,dbt,Data Engineering,Data Engineer,Remote,2025-09-03
1045,Docker,DevOps,Data Engineer,Remote,2025-09-03
1045,Data Warehousing,Data Engineering,Data Engineer,Remote,2025-09-03
1426,SQL,Programming Language,Data Analyst,Remote,2025-09-03
1426,Excel,BI & Visualization,Data Analyst,Remote,2025-09-03
1426,Power BI,BI & Visualization,Data Analyst,Remote,2025-09-03
1426,Looker,BI & Visualization,Data Analyst,Remote,2025-09-03
1426,Git,DevOps,Data Analyst,Remote,2025-09-03
1426,A/B Testing,Analytics,Data Analyst,Remote,2025-09-03
1426,Data Warehousing,Data Engineering,Data Analyst,Remote,2025-09-03
1527,Redshift,Cloud & Data Warehousing,Data Engineer,"Bengaluru, India",2025-09-03
1527,Hadoop,Big Data,Data Engineer,"Bengaluru, India",2025-09-03
1527,dbt,Data Engineering,Data Engineer,"Bengaluru, India",2025-09-03
1527,Docker,DevOps,Data Engineer,"Bengaluru, India",2025-09-03
1527,ETL,Data Engineering,Data Engineer,"Bengaluru, India",2025-09-03
1527,Data Warehousing,Data Engineering,Data Engineer,"Bengaluru, India",2025-09-03
1822,Java,Programming Language,Software Engineer,"London, UK",2025-09-03
1822,AWS,Cloud,Software Engineer,"London, UK",2025-09-03
1822,Docker,DevOps,Software Engineer,"London, UK",2025-09-03
1822,Git,DevOps,Software Engineer,"London, UK",2025-09-03
1822,MongoDB,Databases,Software Engineer,"London, UK",2025-09-03
1822,Linux,DevOps,Software Engineer,"London, UK",2025-09-03
1822,Agile,Soft Skills & Methodology,Software Engineer,"London, UK",2025-09-03
17,SQL,Programming Language,Software Engineer,"Delhi, India",2025-09-04
17,JavaScript,Programming Language,Software Engineer,"Delhi, India",2025-09-04
17,Kubernetes,DevOps,Software Engineer,"Delhi, India",2025-09-04
17,Git,DevOps,Software Engineer,"Delhi, India",2025-09-04
17,PostgreSQL,Databases,Software Engineer,"Delhi, India",2025-09-04
17,REST API,Software Engineering,Software Engineer,"Delhi, India",2025-09-04
1180,Python,Programming Language,ML Engineer,"Toronto, Canada",2025-09-04
1180,Azure,Cloud,ML Engineer,"Toronto, Canada",2025-09-04
1180,Kubernetes,DevOps,ML Engineer,"Toronto, Canada",2025-09-04
1180,Git,DevOps,ML Engineer,"Toronto, Canada",2025-09-04
1180,Deep Learning,Machine Learning & AI,ML Engineer,"Toronto, Canada",2025-09-04
1180,Scikit-learn,Machine Learning & AI,ML Engineer,"Toronto, Canada",2025-09-04
1418,Azure,Cloud,Data Engineer,"Chicago, IL",2025-09-04
1418,BigQuery,Cloud & Data Warehousing,Data Engineer,"Chicago, IL",2025-09-04
1418,Kafka,Big Data,Data Engineer,"Chicago, IL",2025-09-04
1418,Airflow,Data Engineering,Data Engineer,"Chicago, IL",2025-09-04
1418,ETL,Data Engineering,Data Engineer,"Chicago, IL",2025-09-04
294,Java,Programming Language,Software Engineer,"London, UK",2025-09-05
294,AWS,Cloud,Software Engineer,"London, UK",2025-09-05
294,Docker,DevOps,Software Engineer,"London, UK",2025-09-05
294,MongoDB,Databases,Software Engineer,"London, UK",2025-09-05
484,Python,Programming Language,ML Engineer,"Hyderabad, India",2025-09-05
484,Spark,Big Data,ML Engineer,"Hyderabad, India",2025-09-05
484,Docker,DevOps,ML Engineer,"Hyderabad, India",2025-09-05
484,Machine Learning,Machine Learning & AI,ML Engineer,"Hyderabad, India",2025-09-05
484,Deep Learning,Machine Learning & AI,ML Engineer,"Hyderabad, India",2025-09-05
484,TensorFlow,Machine Learning & AI,ML Engineer,"Hyderabad, India",2025-09-05
484,PyTorch,Machine Learning & AI,ML Engineer,"Hyderabad, India",2025-09-05
1034,Python,Programming Language,ML Engineer,"Mumbai, India",2025-09-05
1034,Spark,Big Data,ML Engineer,"Mumbai, India",2025-09-05
1034,Machine Learning,Machine Learning & AI,ML Engineer,"Mumbai, India",2025-09-05
1034,TensorFlow,Machine Learning & AI,ML Engineer,"Mumbai, India",2025-09-05
1034,PyTorch,Machine Learning & AI,ML Engineer,"Mumbai, India",2025-09-05
1081,Python,Programming Language,Software Engineer,"Atlanta, GA",2025-09-05
1081,SQL,Programming Language,Software Engineer,"Atlanta, GA",2025-09-05
1081,Java,Programming Language,Software Engineer,"Atlanta, GA",2025-09-05
1081,JavaScript,Programming Language,Software Engineer,"Atlanta, GA",2025-09-05
1081,Docker,DevOps,Software Engineer,"Atlanta, GA",2025-09-05
1081,Git,DevOps,Software Engineer,"Atlanta, GA",2025-09-05
1137,Python,Programming Language,ML Engineer,"Chicago, IL",2025-09-05
1137,AWS,Cloud,ML Engineer,"Chicago, IL",2025-09-05
1137,Git,DevOps,ML Engineer,"Chicago, IL",2025-09-05
1137,Machine Learning,Machine Learning & AI,ML Engineer,"Chicago, IL",2025-09-05
1137,Deep Learning,Machine Learning & AI,ML Engineer,"Chicago, IL",2025-09-05
1137,TensorFlow,Machine Learning & AI,ML Engineer,"Chicago, IL",2025-09-05
1137,PyTorch,Machine Learning & AI,ML Engineer,"Chicago, IL",2025-09-05
1908,Python,Programming Language,Data Engineer,"Bengaluru, India",2025-09-05
1908,BigQuery,Cloud & Data Warehousing,Data Engineer,"Bengaluru, India",2025-09-05
1908,Spark,Big Data,Data Engineer,"Bengaluru, India",2025-09-05
1908,Kafka,Big Data,Data Engineer,"Bengaluru, India",2025-09-05
1908,Airflow,Data Engineering,Data Engineer,"Bengaluru, India",2025-09-05
1908,ETL,Data Engineering,Data Engineer,"Bengaluru, India",2025-09-05
534,Python,Programming Language,Data Engineer,"Berlin, Germany",2025-09-06
534,SQL,Programming Language,Data Engineer,"Berlin, Germany",2025-09-06
534,AWS,Cloud,Data Engineer,"Berlin, Germany",2025-09-06
534,Snowflake,Cloud & Data Warehousing,Data Engineer,"Berlin, Germany",2025-09-06
534,BigQuery,Cloud & Data Warehousing,Data Engineer,"Berlin, Germany",2025-09-06
534,ETL,Data Engineering,Data Engineer,"Berlin, Germany",2025-09-06
534,NoSQL,Databases,Data Engineer,"Berlin, Germany",2025-09-06
619,R,Programming Language,Data Scientist,"Toronto, Canada",2025-09-06
619,SQL,Programming Language,Data Scientist,"Toronto, Canada",2025-09-06
619,Machine Learning,Machine Learning & AI,Data Scientist,"Toronto, Canada",2025-09-06
619,PyTorch,Machine Learning & AI,Data Scientist,"Toronto, Canada",2025-09-06
619,NLP,Machine Learning & AI,Data Scientist,"Toronto, Canada",2025-09-06
619,Statistics,Analytics,Data Scientist,"Toronto, Canada",2025-09-06
619,A/B Testing,Analytics,Data Scientist,"Toronto, Canada",2025-09-06
745,Deep Learning,Machine Learning & AI,Data Scientist,"Atlanta, GA",2025-09-06
745,NLP,Machine Learning & AI,Data Scientist,"Atlanta, GA",2025-09-06
745,Computer Vision,Machine Learning & AI,Data Scientist,"Atlanta, GA",2025-09-06
745,Statistics,Analytics,Data Scientist,"Atlanta, GA",2025-09-06
745,A/B Testing,Analytics,Data Scientist,"Atlanta, GA",2025-09-06
1280,Python,Programming Language,Data Analyst,"Boston, MA",2025-09-06
1280,R,Programming Language,Data Analyst,"Boston, MA",2025-09-06
1280,SQL,Programming Language,Data Analyst,"Boston, MA",2025-09-06
1280,Excel,BI & Visualization,Data Analyst,"Boston, MA",2025-09-06
1280,Power BI,BI & Visualization,Data Analyst,"Boston, MA",2025-09-06
1280,ETL,Data Engineering,Data Analyst,"Boston, MA",2025-09-06
1280,Data Warehousing,Data Engineering,Data Analyst,"Boston, MA",2025-09-06
1322,Machine Learning,Machine Learning & AI,Data Scientist,"Boston, MA",2025-09-06
1322,Deep Learning,Machine Learning & AI,Data Scientist,"Boston, MA",2025-09-06
1322,TensorFlow,Machine Learning & AI,Data Scientist,"Boston, MA",2025-09-06
1322,Scikit-learn,Machine Learning & AI,Data Scientist,"Boston, MA",2025-09-06
1322,A/B Testing,Analytics,Data Scientist,"Boston, MA",2025-09-06
1514,Python,Programming Language,Data Engineer,"Chicago, IL",2025-09-06
1514,SQL,Programming Language,Data Engineer,"Chicago, IL",2025-09-06
1514,GCP,Cloud,Data Engineer,"Chicago, IL",2025-09-06
1514,Redshift,Cloud & Data Warehousing,Data Engineer,"Chicago, IL",2025-09-06
1514,Spark,Big Data,Data Engineer,"Chicago, IL",2025-09-06
1514,Airflow,Data Engineering,Data Engineer,"Chicago, IL",2025-09-06
1514,ETL,Data Engineering,Data Engineer,"Chicago, IL",2025-09-06
61,Python,Programming Language,Data Scientist,Remote,2025-09-07
61,Tableau,BI & Visualization,Data Scientist,Remote,2025-09-07
61,AWS,Cloud,Data Scientist,Remote,2025-09-07
61,Deep Learning,Machine Learning & AI,Data Scientist,Remote,2025-09-07
61,Computer Vision,Machine Learning & AI,Data Scientist,Remote,2025-09-07
365,Python,Programming Language,Data Analyst,"Pune, India",2025-09-07
365,SQL,Programming Language,Data Analyst,"Pune, India",2025-09-07
365,Looker,BI & Visualization,Data Analyst,"Pune, India",2025-09-07
365,Statistics,Analytics,Data Analyst,"Pune, India",2025-09-07
365,Data Warehousing,Data Engineering,Data Analyst,"Pune, India",2025-09-07
585,Python,Programming Language,Software Engineer,"San Francisco, CA",2025-09-07
585,SQL,Programming Language,Software Engineer,"San Francisco, CA",2025-09-07
585,JavaScript,Programming Language,Software Engineer,"San Francisco, CA",2025-09-07
585,C++,Programming Language,Software Engineer,"San Francisco, CA",2025-09-07
585,Git,DevOps,Software Engineer,"San Francisco, CA",2025-09-07
585,MongoDB,Databases,Software Engineer,"San Francisco, CA",2025-09-07
1243,Python,Programming Language,Data Analyst,"Pune, India",2025-09-07
1243,Excel,BI & Visualization,Data Analyst,"Pune, India",2025-09-07
1243,Tableau,BI & Visualization,Data Analyst,"Pune, India",2025-09-07
1243,A/B Testing,Analytics,Data Analyst,"Pune, India",2025-09-07
1817,Python,Programming Language,Data Scientist,"Boston, MA",2025-09-07
1817,R,Programming Language,Data Scientist,"Boston, MA",2025-09-07
1817,SQL,Programming Language,Data Scientist,"Boston, MA",2025-09-07
1817,Scikit-learn,Machine Learning & AI,Data Scientist,"Boston, MA",2025-09-07
1817,Statistics,Analytics,Data Scientist,"Boston, MA",2025-09-07
1817,A/B Testing,Analytics,Data Scientist,"Boston, MA",2025-09-07
1968,C++,Programming Language,Software Engineer,"Dublin, Ireland",2025-09-07
1968,AWS,Cloud,Software Engineer,"Dublin, Ireland",2025-09-07
1968,Git,DevOps,Software Engineer,"Dublin, Ireland",2025-09-07
1968,MongoDB,Databases,Software Engineer,"Dublin, Ireland",2025-09-07
559,SQL,Programming Language,Software Engineer,"Delhi, India",2025-09-08
559,Java,Programming Language,Software Engineer,"Delhi, India",2025-09-08
559,JavaScript,Programming Language,Software Engineer,"Delhi, India",2025-09-08
559,AWS,Cloud,Software Engineer,"Delhi, India",2025-09-08
559,Git,DevOps,Software Engineer,"Delhi, India",2025-09-08
559,PostgreSQL,Databases,Software Engineer,"Delhi, India",2025-09-08
562,Python,Programming Language,Data Analyst,"San Francisco, CA",2025-09-08
562,Excel,BI & Visualization,Data Analyst,"San Francisco, CA",2025-09-08
562,Tableau,BI & Visualization,Data Analyst,"San Francisco, CA",2025-09-08
562,Looker,BI & Visualization,Data Analyst,"San Francisco, CA",2025-09-08
562,Statistics,Analytics,Data Analyst,"San Francisco, CA",2025-09-08
901,Python,Programming Language,ML Engineer,"Bengaluru, India",2025-09-08
901,AWS,Cloud,ML Engineer,"Bengaluru, India",2025-09-08
901,Azure,Cloud,ML Engineer,"Bengaluru, India",2025-09-08
901,Spark,Big Data,ML Engineer,"Bengaluru, India",2025-09-08
901,Docker,DevOps,ML Engineer,"Bengaluru, India",2025-09-08
901,Kubernetes,DevOps,ML Engineer,"Bengaluru, India",2025-09-08
901,Deep Learning,Machine Learning & AI,ML Engineer,"Bengaluru, India",2025-09-08
1148,SQL,Programming Language,Software Engineer,"Boston, MA",2025-09-08
1148,Java,Programming Language,Software Engineer,"Boston, MA",2025-09-08
1148,Kubernetes,DevOps,Software Engineer,"Boston, MA",2025-09-08
1148,Git,DevOps,Software Engineer,"Boston, MA",2025-09-08
1433,Python,Programming Language,Data Scientist,"San Francisco, CA",2025-09-08
1433,R,Programming Language,Data Scientist,"San Francisco, CA",2025-09-08
1433,SQL,Programming Language,Data Scientist,"San Francisco, CA",2025-09-08
1433,AWS,Cloud,Data Scientist,"San Francisco, CA",2025-09-08
1433,Machine Learning,Machine Learning & AI,Data Scientist,"San Francisco, CA",2025-09-08
1433,Statistics,Analytics,Data Scientist,"San Francisco, CA",2025-09-08
1433,A/B Testing,Analytics,Data Scientist,"San Francisco, CA",2025-09-08
1733,SQL,Programming Language,Data Engineer,"Atlanta, GA",2025-09-08
1733,GCP,Cloud,Data Engineer,"Atlanta, GA",2025-09-08
1733,Spark,Big Data,Data Engineer,"Atlanta, GA",2025-09-08
1733,ETL,Data Engineering,Data Engineer,"Atlanta, GA",2025-09-08
1733,NoSQL,Databases,Data Engineer,"Atlanta, GA",2025-09-08
557,SQL,Programming Language,Software Engineer,"Mumbai, India",2025-09-09
557,Java,Programming Language,Software Engineer,"Mumbai, India",2025-09-09
557,JavaScript,Programming Language,Software Engineer,"Mumbai, India",2025-09-09
557,AWS,Cloud,Software Engineer,"Mumbai, India",2025-09-09
557,PostgreSQL,Databases,Software Engineer,"Mumbai, India",2025-09-09
907,Python,Programming Language,ML Engineer,"Denver, CO",2025-09-09
907,AWS,Cloud,ML Engineer,"Denver, CO",2025-09-09
907,Machine Learning,Machine Learning & AI,ML Engineer,"Denver, CO",2025-09-09
907,Scikit-learn,Machine Learning & AI,ML Engineer,"Denver, CO",2025-09-09
954,Python,Programming Language,ML Engineer,"Austin, TX",2025-09-09
954,Kubernetes,DevOps,ML Engineer,"Austin, TX",2025-09-09
954,Deep Learning,Machine Learning & AI,ML Engineer,"Austin, TX",2025-09-09
954,TensorFlow,Machine Learning & AI,ML Engineer,"Austin, TX",2025-09-09
1254,Python,Programming Language,Data Analyst,"Washington, DC",2025-09-09
1254,Power BI,BI & Visualization,Data Analyst,"Washington, DC",2025-09-09
1254,Tableau,BI & Visualization,Data Analyst,"Washington, DC",2025-09-09
1254,Git,DevOps,Data Analyst,"Washington, DC",2025-09-09
9,Python,Programming Language,ML Engineer,"Denver, CO",2025-09-10
9,Spark,Big Data,ML Engineer,"Denver, CO",2025-09-10
9,Airflow,Data Engineering,ML Engineer,"Denver, CO",2025-09-10
9,Machine Learning,Machine Learning & AI,ML Engineer,"Denver, CO",2025-09-10
9,Deep Learning,Machine Learning & AI,ML Engineer,"Denver, CO",2025-09-10
9,Scikit-learn,Machine Learning & AI,ML Engineer,"Denver, CO",2025-09-10
58,SQL,Programming Language,Software Engineer,Remote,2025-09-10
58,Java,Programming Language,Software Engineer,Remote,2025-09-10
58,C++,Programming Language,Software Engineer,Remote,2025-09-10
58,MongoDB,Databases,Software Engineer,Remote,2025-09-10
58,REST API,Software Engineering,Software Engineer,Remote,2025-09-10
